Sequence,ATGNumber,position,frame
AAS53791,9.0,764.0,2.0
AAS53791,10.0,805.0,1.0
AAS53791,11.0,937.0,1.0
AAS53791,12.0,966.0,0.0
AAS53791,13.0,991.0,1.0
AAS53791,14.0,1003.0,1.0
AAS53791,15.0,1023.0,0.0
AAS53791,16.0,1137.0,0.0
AAS53791,17.0,1291.0,1.0
AAS53791,18.0,1364.0,2.0
AAS53791,19.0,1419.0,0.0
AAS53791,20.0,1446.0,0.0
AAS53791,21.0,1504.0,1.0
AAS53791,22.0,1526.0,2.0
AAS53791,23.0,1594.0,1.0
AAS53791,24.0,1625.0,2.0
AAS53791,25.0,1666.0,1.0
AAS53791,26.0,1695.0,0.0
AAS53791,27.0,1831.0,1.0
AAS53791,28.0,1855.0,1.0
AAS53791,29.0,1864.0,1.0
AAS53791,30.0,1933.0,1.0
AAS53791,31.0,1990.0,1.0
AAS53791,32.0,2007.0,0.0
AAS53791,33.0,2017.0,1.0
AAS53791,34.0,2020.0,1.0
AAS53791,35.0,2040.0,0.0
AAS53791,36.0,2049.0,0.0
AAS53791,37.0,2151.0,0.0
AAS53791,38.0,2181.0,0.0
AAS53791,39.0,2212.0,1.0
AAS53791,40.0,2245.0,1.0
AAS53791,41.0,2261.0,2.0
AAS53791,42.0,2340.0,0.0
AAS53791,43.0,2364.0,0.0
AAS53791,44.0,2647.0,1.0
AAS53791,45.0,2662.0,1.0
AAS53791,46.0,2676.0,0.0
AAS53791,47.0,2685.0,0.0
AAS53791,48.0,2698.0,1.0
AAS53791,49.0,2736.0,0.0
AAS53791,50.0,2796.0,0.0
AAS53791,51.0,2859.0,0.0
AAS53791,52.0,2866.0,1.0
AAS53791,53.0,2871.0,0.0
AAS53791,54.0,2925.0,0.0
AAS53791,55.0,2959.0,1.0
AAS53791,56.0,3106.0,1.0
AAS53791,57.0,3190.0,1.0
AAS53791,58.0,3228.0,0.0
AAS53791,59.0,3238.0,1.0
AAS53791,60.0,3312.0,0.0
AAS53791,61.0,3336.0,0.0
AAS53791,62.0,3352.0,1.0
AAS53791,63.0,3384.0,0.0
AAS53791,64.0,3490.0,1.0
AAS53791,65.0,3513.0,0.0
AAS53791,66.0,3641.0,2.0
AAS53791,67.0,3683.0,2.0
AAS53791,68.0,3687.0,0.0
AAS53791,69.0,3730.0,1.0
AAS53791,70.0,3743.0,2.0
AAS53791,71.0,3937.0,1.0
AAS53791,72.0,3940.0,1.0
AAS53791,73.0,3982.0,1.0
AAS53791,74.0,3992.0,2.0
AAS53791,75.0,3997.0,1.0
AAS53791,76.0,4003.0,1.0
AAS53791,77.0,4144.0,1.0
AAS53791,78.0,4166.0,2.0
AAS53791,79.0,4171.0,1.0
AAS53791,80.0,4187.0,2.0
AAS53791,81.0,4192.0,1.0
AAS53791,82.0,4254.0,0.0
AAS53791,83.0,4263.0,0.0
AAS53791,84.0,4276.0,1.0
AAS53791,85.0,4322.0,2.0
AAS53791,86.0,4330.0,1.0
AAS53791,87.0,4382.0,2.0
AAS53791,88.0,4423.0,1.0
AAS53791,89.0,4428.0,0.0
AAS53791,90.0,4462.0,1.0
AAS53791,91.0,4545.0,0.0
AAS53791,92.0,4561.0,1.0
AAS53791,93.0,4605.0,0.0
AAS53791,94.0,4674.0,0.0
AAS53791,95.0,4706.0,2.0
AAS53791,96.0,4727.0,2.0
AAS53791,97.0,4779.0,0.0
AAS53791,98.0,4808.0,2.0
AAS53791,99.0,4827.0,0.0
AAS53791,100.0,4921.0,1.0
AAS53791,101.0,4938.0,0.0
AAS53791,102.0,4963.0,1.0
AAS53791,103.0,4998.0,0.0
AAS53791,104.0,5005.0,1.0
AAS53791,105.0,5031.0,0.0
AAS53791,106.0,5044.0,1.0
AAS53791,107.0,5072.0,2.0
AAS53791,108.0,5129.0,2.0
AAS53791,109.0,5139.0,0.0
AAS53791,110.0,5153.0,2.0
AAS53791,111.0,5173.0,1.0
AAS53791,112.0,5274.0,0.0
AAS53791,113.0,5293.0,1.0
AAS53791,114.0,5314.0,1.0
AAS53791,115.0,5341.0,1.0
AAS53791,116.0,5389.0,1.0
AAS53791,117.0,5399.0,2.0
AAS53791,118.0,5513.0,2.0
AAS53791,119.0,5553.0,0.0
AAS53791,120.0,5557.0,1.0
AAS53791,121.0,5769.0,0.0
AAS53791,122.0,5778.0,0.0
AAS53791,123.0,5784.0,0.0
AAS53791,124.0,5827.0,1.0
AAS53791,125.0,5857.0,1.0
AAS53791,126.0,5864.0,2.0
AAS53791,127.0,5869.0,1.0
AAS53791,128.0,5925.0,0.0
AAS53791,129.0,5950.0,1.0
AAS53791,130.0,5955.0,0.0
AAS53791,131.0,6022.0,1.0
AAS53791,132.0,6031.0,1.0
AAS53791,133.0,6035.0,2.0
AAS53791,134.0,6042.0,0.0
AAS53791,135.0,6103.0,1.0
AAS53791,136.0,6160.0,1.0
AAS53791,137.0,6319.0,1.0
AAS53791,138.0,6352.0,1.0
AAS53791,139.0,6381.0,0.0
AAS53791,140.0,6418.0,1.0
AAS53791,141.0,6428.0,2.0
AAS53791,142.0,6500.0,2.0
AAS53791,143.0,6588.0,0.0
AAS53791,144.0,6597.0,0.0
AAS53791,145.0,6610.0,1.0
AAS53791,146.0,6652.0,1.0
AAS53791,147.0,6722.0,2.0
AAS53791,148.0,6765.0,0.0
AAS53791,149.0,6771.0,0.0
AAS53791,150.0,6819.0,0.0
AAS53791,151.0,6930.0,0.0
AAS53791,152.0,6945.0,0.0
AAS53791,153.0,6991.0,1.0
AAS53791,154.0,6996.0,0.0
AAS53791,155.0,7029.0,0.0
AAS53791,156.0,7156.0,1.0
AAS53791,157.0,7188.0,0.0
AAS53236,1.0,0.0,0.0
AAS53236,2.0,6.0,0.0
AAS53236,3.0,37.0,1.0
AAS53236,4.0,86.0,2.0
AAS53236,5.0,103.0,1.0
AAS53236,6.0,171.0,0.0
AAS53236,7.0,199.0,1.0
AAS53236,8.0,247.0,1.0
AAS53236,9.0,505.0,1.0
AAS53236,10.0,516.0,0.0
AAS53236,11.0,651.0,0.0
AAS53236,12.0,723.0,0.0
AAS53236,13.0,826.0,1.0
AAS53236,14.0,859.0,1.0
AAS53236,15.0,865.0,1.0
AAS53236,16.0,882.0,0.0
AAS53236,17.0,895.0,1.0
AAS53236,18.0,903.0,0.0
AAS53236,19.0,982.0,1.0
AAS53236,20.0,1023.0,0.0
AAS53236,21.0,1276.0,1.0
AAS53236,22.0,1329.0,0.0
AAS53236,23.0,1342.0,1.0
AAS53236,24.0,1345.0,1.0
AAS53236,25.0,1362.0,0.0
AAS53236,26.0,1387.0,1.0
AAS53236,27.0,1585.0,1.0
AAS53236,28.0,1596.0,0.0
AAS53236,29.0,1687.0,1.0
AAS53236,30.0,1735.0,1.0
AAS53236,31.0,1768.0,1.0
AAS53236,32.0,1777.0,1.0
AAS53236,33.0,1813.0,1.0
AAS53236,34.0,1952.0,2.0
AAS53236,35.0,1960.0,1.0
AAS53236,36.0,1980.0,0.0
AAS53236,37.0,1990.0,1.0
AAS53236,38.0,2038.0,1.0
AAS53236,39.0,2266.0,1.0
AAS53236,40.0,2305.0,1.0
AAS53236,41.0,2338.0,1.0
AAS53236,42.0,2391.0,0.0
AAS53236,43.0,2412.0,0.0
AAS53236,44.0,2420.0,2.0
AAS53236,45.0,2497.0,1.0
AAS53236,46.0,2515.0,1.0
AAS53236,47.0,2564.0,2.0
AAS53236,48.0,2640.0,0.0
AAS53236,49.0,2709.0,0.0
AAS53236,50.0,2775.0,0.0
AAS53236,51.0,2788.0,1.0
AAS53236,52.0,2850.0,0.0
AAS53236,53.0,2914.0,1.0
AAS53236,54.0,2941.0,1.0
AAS53236,55.0,2950.0,1.0
AAS53236,56.0,3123.0,0.0
AAS53236,57.0,3165.0,0.0
AAS53236,58.0,3174.0,0.0
AAS53236,59.0,3177.0,0.0
AAS53236,60.0,3199.0,1.0
AAS53236,61.0,3230.0,2.0
AAS53236,62.0,3250.0,1.0
AAS53236,63.0,3262.0,1.0
AAS53236,64.0,3271.0,1.0
AAS53236,65.0,3343.0,1.0
AAS53236,66.0,3349.0,1.0
AAS53236,67.0,3451.0,1.0
AAS53236,68.0,3589.0,1.0
AAS53236,69.0,3703.0,1.0
AAS53236,70.0,3708.0,0.0
AAS53236,71.0,3724.0,1.0
AAS53236,72.0,3759.0,0.0
AAS53236,73.0,3786.0,0.0
AAS53236,74.0,3855.0,0.0
AAS53236,75.0,3863.0,2.0
AAS53236,76.0,3873.0,0.0
AAS53236,77.0,3920.0,2.0
AAS53236,78.0,3942.0,0.0
AAS53236,79.0,3986.0,2.0
AAS53236,80.0,4003.0,1.0
AAS53236,81.0,4006.0,1.0
AAS53236,82.0,4044.0,0.0
AAS53236,83.0,4048.0,1.0
AAS53236,84.0,4101.0,0.0
AAS53236,85.0,4137.0,0.0
AAS53236,86.0,4170.0,0.0
AAS53236,87.0,4174.0,1.0
AAS53236,88.0,4194.0,0.0
AAS53236,89.0,4210.0,1.0
AAS53236,90.0,4306.0,1.0
AAS53236,91.0,4314.0,0.0
AAS53236,92.0,4432.0,1.0
AAS53236,93.0,4495.0,1.0
AAS53236,94.0,4529.0,2.0
AAS53236,95.0,4552.0,1.0
AAS53236,96.0,4594.0,1.0
AAS53236,97.0,4654.0,1.0
AAS53236,98.0,4686.0,0.0
AAS53236,99.0,4778.0,2.0
AAS53236,100.0,4782.0,0.0
AAS53236,101.0,4785.0,0.0
AAS53236,102.0,4789.0,1.0
AAS53236,103.0,4860.0,0.0
AAS53236,104.0,4909.0,1.0
AAS53236,105.0,4993.0,1.0
AAS53236,106.0,5028.0,0.0
AAS53236,107.0,5054.0,2.0
AAS53236,108.0,5082.0,0.0
AAS53236,109.0,5277.0,0.0
AAS53236,110.0,5632.0,1.0
AAS53824,1.0,0.0,0.0
AAS53824,2.0,79.0,1.0
AAS53824,3.0,165.0,0.0
AAS53824,4.0,177.0,0.0
AAS53824,5.0,207.0,0.0
AAS53824,6.0,213.0,0.0
AAS53824,7.0,225.0,0.0
AAS53824,8.0,270.0,0.0
AAS53824,9.0,321.0,0.0
AAS53824,10.0,402.0,0.0
AAS53824,11.0,450.0,0.0
AAS53824,12.0,456.0,0.0
AAS53824,13.0,459.0,0.0
AAS53824,14.0,471.0,0.0
AAS53824,15.0,695.0,2.0
AAS53824,16.0,873.0,0.0
AAS53824,17.0,949.0,1.0
AAS53824,18.0,1050.0,0.0
AAS53824,19.0,1059.0,0.0
AAS53824,20.0,1113.0,0.0
AAS53824,21.0,1352.0,2.0
AAS53824,22.0,1356.0,0.0
AAS53824,23.0,1485.0,0.0
AAS53824,24.0,1539.0,0.0
AAS53824,25.0,1563.0,0.0
AAS53824,26.0,1632.0,0.0
AAS53824,27.0,1671.0,0.0
AAS53173,1.0,0.0,0.0
AAS53173,2.0,25.0,1.0
AAS53173,3.0,96.0,0.0
AAS53173,4.0,411.0,0.0
AAS53173,5.0,424.0,1.0
AAS53173,6.0,519.0,0.0
AAS53173,7.0,759.0,0.0
AAS53173,8.0,774.0,0.0
AAS53173,9.0,803.0,2.0
AAS53173,10.0,973.0,1.0
AAS53173,11.0,1026.0,0.0
AAS53173,12.0,1065.0,0.0
AAS53173,13.0,1090.0,1.0
AAS53173,14.0,1243.0,1.0
AAS53173,15.0,1264.0,1.0
AAS53173,16.0,1276.0,1.0
AAS53173,17.0,1336.0,1.0
AAS53173,18.0,1372.0,1.0
AAS53173,19.0,1375.0,1.0
AAS53173,20.0,1410.0,0.0
AAS53839,1.0,0.0,0.0
AAS53839,2.0,58.0,1.0
AAS53839,3.0,125.0,2.0
AAS53839,4.0,199.0,1.0
AAS53839,5.0,213.0,0.0
AAS53839,6.0,270.0,0.0
AAS53839,7.0,325.0,1.0
AAS53839,8.0,478.0,1.0
AAS53839,9.0,574.0,1.0
AAS53839,10.0,594.0,0.0
AAS53839,11.0,731.0,2.0
AAS53839,12.0,763.0,1.0
AAS53839,13.0,774.0,0.0
AAS53839,14.0,789.0,0.0
AAS53839,15.0,792.0,0.0
AAS53839,16.0,844.0,1.0
AAS53839,17.0,862.0,1.0
AAS53839,18.0,905.0,2.0
AAS53839,19.0,939.0,0.0
AAS53839,20.0,949.0,1.0
AAS53839,21.0,1020.0,0.0
AAS53839,22.0,1061.0,2.0
AAS53839,23.0,1153.0,1.0
AAS53839,24.0,1209.0,0.0
AAS53839,25.0,1213.0,1.0
AAS53839,26.0,1282.0,1.0
AAS53839,27.0,1444.0,1.0
AAS53839,28.0,1461.0,0.0
AAS53839,29.0,1495.0,1.0
AAS53839,30.0,1501.0,1.0
AAS53839,31.0,1546.0,1.0
AAS53839,32.0,1614.0,0.0
AAS53839,33.0,1660.0,1.0
AAS53839,34.0,1675.0,1.0
AAS53839,35.0,1690.0,1.0
AAS53839,36.0,1834.0,1.0
AAS53839,37.0,1851.0,0.0
AAS53839,38.0,1972.0,1.0
AAS53839,39.0,2022.0,0.0
AAS53839,40.0,2050.0,1.0
AAS53839,41.0,2064.0,0.0
AAS54103,1.0,0.0,0.0
AAS54103,2.0,30.0,0.0
AAS54103,3.0,275.0,2.0
AAS53852,1.0,0.0,0.0
AAS53852,2.0,31.0,1.0
AAS53852,3.0,64.0,1.0
AAS53852,4.0,165.0,0.0
AAS53852,5.0,181.0,1.0
AAS53852,6.0,279.0,0.0
AAS53852,7.0,303.0,0.0
AAS53688,1.0,0.0,0.0
AAS53688,2.0,61.0,1.0
AAS53688,3.0,85.0,1.0
AAS53688,4.0,121.0,1.0
AAS53688,5.0,172.0,1.0
AAS53688,6.0,271.0,1.0
AAS53688,7.0,280.0,1.0
AAS53688,8.0,299.0,2.0
AAS53688,9.0,373.0,1.0
AAS53688,10.0,385.0,1.0
AAS53688,11.0,451.0,1.0
AAS53688,12.0,577.0,1.0
AAS53688,13.0,684.0,0.0
AAS53688,14.0,688.0,1.0
AAS53688,15.0,727.0,1.0
AAS53688,16.0,769.0,1.0
AAS53688,17.0,796.0,1.0
AAS53688,18.0,868.0,1.0
AAS53688,19.0,907.0,1.0
AAS53688,20.0,939.0,0.0
AAS53688,21.0,960.0,0.0
AAS53688,22.0,983.0,2.0
AAS53811,1.0,0.0,0.0
AAS53811,2.0,46.0,1.0
AAS53811,3.0,115.0,1.0
AAS53811,4.0,198.0,0.0
AAS53811,5.0,219.0,0.0
AAS53811,6.0,241.0,1.0
AAS53811,7.0,349.0,1.0
AAS53811,8.0,454.0,1.0
AAS53811,9.0,537.0,0.0
AAS53811,10.0,703.0,1.0
AAS53811,11.0,770.0,2.0
AAS53811,12.0,907.0,1.0
AAS53811,13.0,937.0,1.0
AAS53811,14.0,948.0,0.0
AAS53811,15.0,980.0,2.0
AAS53811,16.0,1000.0,1.0
AAS53811,17.0,1124.0,2.0
AAS53811,18.0,1216.0,1.0
AAS53811,19.0,1440.0,0.0
AAS53811,20.0,1449.0,0.0
AAS53811,21.0,1469.0,2.0
AAS53811,22.0,1474.0,1.0
AAS53811,23.0,1528.0,1.0
AAS53811,24.0,1582.0,1.0
AAS53616,1.0,0.0,0.0
AAS53616,2.0,94.0,1.0
AAS53616,3.0,243.0,0.0
AAS53616,4.0,338.0,2.0
AAS53616,5.0,496.0,1.0
AAS53616,6.0,505.0,1.0
AAS53616,7.0,549.0,0.0
AAS53616,8.0,571.0,1.0
AAS53616,9.0,736.0,1.0
AAS53616,10.0,739.0,1.0
AAS53616,11.0,1027.0,1.0
AAS53616,12.0,1062.0,0.0
AAS53616,13.0,1132.0,1.0
AAS53616,14.0,1155.0,0.0
AAS53616,15.0,1218.0,0.0
AAS53616,16.0,1246.0,1.0
AAS53616,17.0,1258.0,1.0
AAS53616,18.0,1279.0,1.0
AAS53616,19.0,1330.0,1.0
AAS53616,20.0,1354.0,1.0
AAS53616,21.0,1491.0,0.0
AAS53616,22.0,1555.0,1.0
AAS53616,23.0,1665.0,0.0
AAS53616,24.0,1674.0,0.0
AAS53616,25.0,1714.0,1.0
AAS53616,26.0,1731.0,0.0
AAS53616,27.0,1750.0,1.0
AAS53616,28.0,1770.0,0.0
AAS53616,29.0,1774.0,1.0
AAS53616,30.0,1777.0,1.0
AAS53616,31.0,1783.0,1.0
AAS53616,32.0,1842.0,0.0
AAS53616,33.0,1867.0,1.0
AAS53616,34.0,1891.0,1.0
AAS53616,35.0,1920.0,0.0
AAS53616,36.0,1984.0,1.0
AAS53616,37.0,2033.0,2.0
AAS53616,38.0,2053.0,1.0
AAS53616,39.0,2086.0,1.0
AAS53616,40.0,2094.0,0.0
AAS53616,41.0,2146.0,1.0
AAS53616,42.0,2167.0,1.0
AAS53616,43.0,2254.0,1.0
AAS53616,44.0,2292.0,0.0
AAS53616,45.0,2416.0,1.0
AAS53616,46.0,2425.0,1.0
AAS53616,47.0,2436.0,0.0
AAS53616,48.0,2439.0,0.0
AAS53616,49.0,2485.0,1.0
AAS53616,50.0,2505.0,0.0
AAS53616,51.0,2692.0,1.0
AAS53878,1.0,0.0,0.0
AAS53878,2.0,223.0,1.0
AAS53878,3.0,614.0,2.0
AAS53878,4.0,711.0,0.0
AAS53878,5.0,779.0,2.0
AAS53878,6.0,825.0,0.0
AAS53878,7.0,850.0,1.0
AAS53878,8.0,924.0,0.0
AAS53878,9.0,1075.0,1.0
AAS53878,10.0,1182.0,0.0
AAS53878,11.0,1206.0,0.0
AAS53878,12.0,1241.0,2.0
AAS53878,13.0,1300.0,1.0
AAS53878,14.0,1308.0,0.0
AAS53878,15.0,1348.0,1.0
AAS54031,1.0,0.0,0.0
AAS54031,2.0,22.0,1.0
AAS54031,3.0,100.0,1.0
AAS54031,4.0,254.0,2.0
AAS54031,5.0,351.0,0.0
AAS54031,6.0,402.0,0.0
AAS54031,7.0,424.0,1.0
AAS54031,8.0,534.0,0.0
AAS54031,9.0,610.0,1.0
AAS54031,10.0,633.0,0.0
AAS54031,11.0,640.0,1.0
AAS54031,12.0,651.0,0.0
AAS54031,13.0,790.0,1.0
AAS54031,14.0,807.0,0.0
AAS53390,1.0,0.0,0.0
AAS53390,2.0,285.0,0.0
AAS53390,3.0,525.0,0.0
AAS53390,4.0,570.0,0.0
AAS53390,5.0,608.0,2.0
AAS53390,6.0,642.0,0.0
AAS53390,7.0,687.0,0.0
AAS53390,8.0,852.0,0.0
AAS53390,9.0,1023.0,0.0
AAS53390,10.0,1054.0,1.0
AAS53909,1.0,0.0,0.0
AAS53909,2.0,28.0,1.0
AAS53909,3.0,105.0,0.0
AAS53909,4.0,135.0,0.0
AAS53909,5.0,160.0,1.0
AAS53909,6.0,181.0,1.0
AAS53909,7.0,187.0,1.0
AAS53909,8.0,196.0,1.0
AAS53909,9.0,201.0,0.0
AAS53909,10.0,229.0,1.0
AAS53909,11.0,331.0,1.0
AAS53909,12.0,570.0,0.0
AAS53909,13.0,574.0,1.0
AAS53909,14.0,756.0,0.0
AAS53909,15.0,816.0,0.0
AAS53909,16.0,822.0,0.0
AAS53909,17.0,911.0,2.0
AAS53909,18.0,921.0,0.0
AAS53909,19.0,960.0,0.0
AAS53909,20.0,979.0,1.0
AAS53909,21.0,1009.0,1.0
AAS53909,22.0,1015.0,1.0
AAS53909,23.0,1135.0,1.0
AAS53909,24.0,1156.0,1.0
AAS53909,25.0,1165.0,1.0
AAS53909,26.0,1204.0,1.0
AAS53909,27.0,1252.0,1.0
AAS53909,28.0,1261.0,1.0
AAS53909,29.0,1288.0,1.0
AAS53909,30.0,1321.0,1.0
AAS53909,31.0,1338.0,0.0
AAS53909,32.0,1387.0,1.0
AAS53909,33.0,1441.0,1.0
AAS53159,1.0,0.0,0.0
AAS53159,2.0,40.0,1.0
AAS53159,3.0,64.0,1.0
AAS53159,4.0,118.0,1.0
AAS53159,5.0,138.0,0.0
AAS53159,6.0,199.0,1.0
AAS53159,7.0,210.0,0.0
AAS53159,8.0,276.0,0.0
AAS53159,9.0,292.0,1.0
AAS53159,10.0,309.0,0.0
AAS53159,11.0,456.0,0.0
AAS53159,12.0,838.0,1.0
AAS53159,13.0,916.0,1.0
AAS53159,14.0,939.0,0.0
AAS53159,15.0,975.0,0.0
AAS53159,16.0,1231.0,1.0
AAS53159,17.0,1324.0,1.0
AAS53159,18.0,1440.0,0.0
AAS53159,19.0,1588.0,1.0
AAS53143,1.0,0.0,0.0
AAS53143,2.0,21.0,0.0
AAS53143,3.0,40.0,1.0
AAS53143,4.0,88.0,1.0
AAS53143,5.0,138.0,0.0
AAS53143,6.0,307.0,1.0
AAS53143,7.0,349.0,1.0
AAS53143,8.0,373.0,1.0
AAS53143,9.0,439.0,1.0
AAS53143,10.0,502.0,1.0
AAS53143,11.0,562.0,1.0
AAS53143,12.0,645.0,0.0
AAS53143,13.0,780.0,0.0
AAS53143,14.0,861.0,0.0
AAS53143,15.0,882.0,0.0
AAS53143,16.0,889.0,1.0
AAS53143,17.0,1120.0,1.0
AAS53143,18.0,1231.0,1.0
AAS53143,19.0,1350.0,0.0
AAS53662,1.0,0.0,0.0
AAS53662,2.0,66.0,0.0
AAS53662,3.0,101.0,2.0
AAS53662,4.0,171.0,0.0
AAS53662,5.0,234.0,0.0
AAS53662,6.0,255.0,0.0
AAS53662,7.0,333.0,0.0
AAS53662,8.0,417.0,0.0
AAS53662,9.0,487.0,1.0
AAS53662,10.0,536.0,2.0
AAS53249,1.0,0.0,0.0
AAS53249,2.0,97.0,1.0
AAS53249,3.0,139.0,1.0
AAS53249,4.0,352.0,1.0
AAS53249,5.0,361.0,1.0
AAS53249,6.0,382.0,1.0
AAS53249,7.0,394.0,1.0
AAS53249,8.0,451.0,1.0
AAS53249,9.0,526.0,1.0
AAS53249,10.0,598.0,1.0
AAS53249,11.0,616.0,1.0
AAS53249,12.0,634.0,1.0
AAS53249,13.0,652.0,1.0
AAS53249,14.0,664.0,1.0
AAS53249,15.0,682.0,1.0
AAS53249,16.0,700.0,1.0
AAS53249,17.0,808.0,1.0
AAS53249,18.0,826.0,1.0
AAS53249,19.0,844.0,1.0
AAS53249,20.0,892.0,1.0
AAS53249,21.0,928.0,1.0
AAS53249,22.0,1042.0,1.0
AAS53249,23.0,1045.0,1.0
AAS53249,24.0,1153.0,1.0
AAS53249,25.0,1195.0,1.0
AAS53249,26.0,1198.0,1.0
AAS53249,27.0,1306.0,1.0
AAS53249,28.0,1498.0,1.0
AAS53249,29.0,1504.0,1.0
AAS53249,30.0,1522.0,1.0
AAS53249,31.0,1540.0,1.0
AAS53249,32.0,1561.0,1.0
AAS53249,33.0,1573.0,1.0
AAS53249,34.0,1597.0,1.0
AAS53249,35.0,1612.0,1.0
AAS53732,1.0,0.0,0.0
AAS53732,2.0,102.0,0.0
AAS53732,3.0,118.0,1.0
AAS53732,4.0,121.0,1.0
AAS53732,5.0,213.0,0.0
AAS53732,6.0,315.0,0.0
AAS53732,7.0,334.0,1.0
AAS53732,8.0,358.0,1.0
AAS53732,9.0,369.0,0.0
AAS53732,10.0,374.0,2.0
AAS53732,11.0,423.0,0.0
AAS53732,12.0,474.0,0.0
AAS53732,13.0,482.0,2.0
AAS53732,14.0,511.0,1.0
AAS53732,15.0,581.0,2.0
AAS53732,16.0,648.0,0.0
AAS53732,17.0,709.0,1.0
AAS53732,18.0,723.0,0.0
AAS53732,19.0,769.0,1.0
AAS53732,20.0,825.0,0.0
AAS53732,21.0,831.0,0.0
AAS53732,22.0,928.0,1.0
AAS53732,23.0,969.0,0.0
AAS53732,24.0,982.0,1.0
AAS53732,25.0,1018.0,1.0
AAS53732,26.0,1167.0,0.0
AAS53732,27.0,1225.0,1.0
AAS53732,28.0,1378.0,1.0
AAS53732,29.0,1386.0,0.0
AAS53732,30.0,1414.0,1.0
AAS53732,31.0,1462.0,1.0
AAS54044,1.0,0.0,0.0
AAS54044,2.0,9.0,0.0
AAS54044,3.0,46.0,1.0
AAS54044,4.0,202.0,1.0
AAS54044,5.0,269.0,2.0
AAS54044,6.0,274.0,1.0
AAS54044,7.0,338.0,2.0
AAS54044,8.0,351.0,0.0
AAS54044,9.0,401.0,2.0
AAS54044,10.0,424.0,1.0
AAS54044,11.0,456.0,0.0
AAS54044,12.0,465.0,0.0
AAS54044,13.0,470.0,2.0
AAS54044,14.0,477.0,0.0
AAS54044,15.0,487.0,1.0
AAS54044,16.0,774.0,0.0
AAS54044,17.0,799.0,1.0
AAS54044,18.0,806.0,2.0
AAS54044,19.0,879.0,0.0
AAS54044,20.0,886.0,1.0
AAS54044,21.0,1027.0,1.0
AAS54044,22.0,1059.0,0.0
AAS54044,23.0,1101.0,0.0
AAS54044,24.0,1174.0,1.0
AAS54044,25.0,1195.0,1.0
AAS54044,26.0,1216.0,1.0
AAS54044,27.0,1315.0,1.0
AAS54044,28.0,1441.0,1.0
AAS54044,29.0,1489.0,1.0
AAS54044,30.0,1520.0,2.0
AAS54044,31.0,1540.0,1.0
AAS54044,32.0,1612.0,1.0
AAS54044,33.0,1625.0,2.0
AAS54044,34.0,1647.0,0.0
AAS54044,35.0,1708.0,1.0
AAS54044,36.0,1801.0,1.0
AAS54044,37.0,1821.0,0.0
AAS54044,38.0,1836.0,0.0
AAS54044,39.0,1902.0,0.0
AAS54044,40.0,1948.0,1.0
AAS54044,41.0,1954.0,1.0
AAS54044,42.0,1993.0,1.0
AAS54044,43.0,1999.0,1.0
AAS54044,44.0,2028.0,0.0
AAS54044,45.0,2065.0,1.0
AAS54044,46.0,2077.0,1.0
AAS54044,47.0,2185.0,1.0
AAS54044,48.0,2217.0,0.0
AAS54044,49.0,2235.0,0.0
AAS54044,50.0,2287.0,1.0
AAS54044,51.0,2307.0,0.0
AAS54044,52.0,2377.0,1.0
AAS54044,53.0,2407.0,1.0
AAS54044,54.0,2460.0,0.0
AAS54044,55.0,2490.0,0.0
AAS54044,56.0,2548.0,1.0
AAS54044,57.0,2551.0,1.0
AAS54044,58.0,2632.0,1.0
AAS54044,59.0,2682.0,0.0
AAS54044,60.0,2691.0,0.0
AAS54044,61.0,2733.0,0.0
AAS54044,62.0,2777.0,2.0
AAS54044,63.0,2844.0,0.0
AAS54044,64.0,2869.0,1.0
AAS54044,65.0,2926.0,1.0
AAS54044,66.0,2932.0,1.0
AAS54044,67.0,2952.0,0.0
AAS54044,68.0,2974.0,1.0
AAS54044,69.0,2979.0,0.0
AAS54044,70.0,2988.0,0.0
AAS54044,71.0,3004.0,1.0
AAS54044,72.0,3036.0,0.0
AAS54044,73.0,3145.0,1.0
AAS54044,74.0,3148.0,1.0
AAS54044,75.0,3213.0,0.0
AAS54044,76.0,3223.0,1.0
AAS54044,77.0,3259.0,1.0
AAS54044,78.0,3265.0,1.0
AAS54044,79.0,3349.0,1.0
AAS54044,80.0,3363.0,0.0
AAS54044,81.0,3403.0,1.0
AAS54044,82.0,3438.0,0.0
AAS54044,83.0,3460.0,1.0
AAS54044,84.0,3520.0,1.0
AAS54044,85.0,3571.0,1.0
AAS54044,86.0,3586.0,1.0
AAS54044,87.0,3637.0,1.0
AAS54044,88.0,3712.0,1.0
AAS54044,89.0,3721.0,1.0
AAS54044,90.0,3736.0,1.0
AAS54044,91.0,3781.0,1.0
AAS53781,1.0,0.0,0.0
AAS53781,2.0,40.0,1.0
AAS53781,3.0,51.0,0.0
AAS53781,4.0,63.0,0.0
AAS53781,5.0,90.0,0.0
AAS53781,6.0,240.0,0.0
AAS53781,7.0,487.0,1.0
AAS53781,8.0,528.0,0.0
AAS53781,9.0,534.0,0.0
AAS53781,10.0,601.0,1.0
AAS53781,11.0,663.0,0.0
AAS53781,12.0,732.0,0.0
AAS53781,13.0,750.0,0.0
AAS53781,14.0,906.0,0.0
AAS53781,15.0,942.0,0.0
AAS53781,16.0,967.0,1.0
AAS53781,17.0,975.0,0.0
AAS54017,1.0,0.0,0.0
AAS54017,2.0,58.0,1.0
AAS54017,3.0,83.0,2.0
AAS54017,4.0,91.0,1.0
